"T0","Tm","c","sigma","tau"
9.08899781155541,39.1480168915752,6.8731160329455e-05,0.000488544292950231,2046.89731193293
11.4493263971991,39.1083403477984,7.63428456352629e-05,0.000557282310629628,1794.42264885491
11.072849566,39.037282407825,7.82554109071887e-05,0.000754928572418261,1324.62862916514
10.4712211030617,39.4140201550074,7.47513281311445e-05,0.000685596997856718,1458.58281632818
10.2778455245976,39.6660102158822,7.28919553511633e-05,0.000475360702588097,2103.66568913987
11.8719843675602,39.1360593789922,8.04354581232284e-05,0.000663393723247526,1507.40045459682
9.24399433151153,39.0634218002441,6.69602517113768e-05,0.000389268695114704,2568.91964997426
11.6441135464394,39.1796880500034,7.56589215489479e-05,0.000414040126659764,2415.22484322334
8.52940920719564,39.6508444063872,7.47021849221918e-05,0.00155090423812994,644.785135931918
9.43154848597834,39.0342126971804,7.12644867333549e-05,0.000734176103377332,1362.07102819042
10.0719833257261,39.0696825864864,7.22079484374736e-05,0.000370584098169545,2698.44282293649
13.2744629546235,39.0080957605738,8.84806143279958e-05,0.000679990789502741,1470.60815445938
11.3997652745725,39.0036399744504,7.67857893027023e-05,0.000339634649725142,2944.34033986013
11.8675674063516,39.1076154636163,8.25116950658585e-05,0.000628453289199007,1591.20815689348
11.7842727470536,39.5208909893257,8.16736824169801e-05,0.000505643575949345,1977.67765193596
10.5455580596061,39.0558049933471,7.56159630091048e-05,0.000703079688225952,1422.31388098162
8.19633752359611,39.0918372670715,6.81408520903713e-05,0.000953618938741436,1048.63689192224
11.626164785974,39.4704363473209,7.15820476907391e-05,0.000656599838232722,1522.99763382757
12.3138645079803,39.7707217746402,7.5331544519254e-05,0.000674683400990454,1482.17667506266
7.67237842697669,39.4609499695369,5.43044786828656e-05,0.000685797874393035,1458.15558393944
7.72236195357458,39.0330748874858,6.54631421317722e-05,0.000780940095353697,1280.50794926478
11.4755838755893,39.2531536336491,7.21838370612455e-05,0.00157927751986011,633.20093360702
11.2607644059938,39.1129739453088,7.63835091545918e-05,0.000665626689664154,1502.34360419736
10.088201816824,39.093186699177,7.26700028944417e-05,0.000403360637126652,2479.17101461244
11.6882945031324,39.1305456058732,7.80379768475852e-05,0.00101392949691943,986.261868343161
10.245857400337,39.3383623331869,7.4124696272366e-05,0.000528952044198853,1890.53055180946
11.5898786277056,39.4756377998544,6.80043052473662e-05,0.000806432137866262,1240.02994553999
8.53122509669546,39.1886665727556,6.4715106696903e-05,0.000298575695411142,3349.23443324142
9.54757161869529,39.6912981675406,6.67344602312537e-05,0.000568339282836109,1759.51237262684
9.74440627073014,39.05242312309,7.28338563475694e-05,0.000476580232072173,2098.28258224643
10.4709472228213,39.1980326356288,7.1977392229752e-05,0.000415619198873121,2406.04862025461
11.4859016579323,39.1824860492319,8.54229202143211e-05,0.000725752202702963,1377.88076464066
11.0868533508167,39.0166032757661,7.02660719505112e-05,0.000435865168112166,2294.28748420351
10.7534064968747,39.2690467707648,7.14265097840336e-05,0.000321431568089856,3111.08210665995
10.9317766885527,39.1330017236352,7.31024706492328e-05,0.000339180343305809,2948.28406107953
12.3906808087206,39.0138526577015,8.25943547081056e-05,0.000367287195689368,2722.66502000725
9.72028035924876,39.1152028265622,7.43970041646456e-05,0.000609268351538019,1641.31289189013
12.4573276420932,39.0289853701137,7.78756245277467e-05,0.000462729629931934,2161.08918753938
9.71532846638633,39.1390221969482,7.2205003918586e-05,0.000708564875078263,1411.3033755583
9.42353554674632,39.108006442719,7.03181152037892e-05,0.000338883788604175,2950.86408269599
11.1728317105204,39.0031480307875,8.11629375243241e-05,0.000611262828861211,1635.95748470917
9.80659384016369,39.0581492579614,7.22915888274938e-05,0.000522715211358705,1913.08762069632
8.99664161699891,39.4272448751106,6.7327094350846e-05,0.00048682662070666,2054.11938761367
9.88541577743143,39.0896473059784,6.49118149179553e-05,0.000599403517034199,1668.3252126179
10.0824080247345,39.04572125434,7.19467146259168e-05,0.000403128189242177,2480.60053026769
10.5912884066011,39.0377946593217,7.48733018765102e-05,0.000641473649822996,1558.91048724438
12.4589362536826,39.0212426599513,8.46158244017542e-05,0.000395873756209253,2526.05782604951
12.3681462524501,39.2035347699227,7.92831645655712e-05,0.000775972302041736,1288.70579190624
12.749544100263,39.0876967920324,8.14662419070857e-05,0.000374664619795178,2669.05372742877
12.4202244774658,39.0050463781979,8.31750919933471e-05,0.000321754693751495,3107.9577685115
10.942783169926,39.0354583560914,6.83793924783866e-05,0.00118409065784255,844.529929677876
7.96927801489232,39.048367091902,6.4385330626537e-05,0.000397870086435631,2513.38322254539
9.39321417557078,39.3579271763121,6.53680498544736e-05,0.000387292427238439,2582.028280621
10.6826856893796,39.8592163827805,7.54586404907065e-05,0.000854235238065444,1170.63773002933
9.44118058211454,39.4506619460544,6.62331812720495e-05,0.00057155882834895,1749.60117909241
7.78616453571589,39.0195145426714,6.34483458798978e-05,0.000442799143006295,2258.36028771578
7.97862703661856,39.9252407684431,6.1267039388597e-05,0.000932869928468355,1071.9608055561
10.4793634878912,40.4699894115319,5.79189187128621e-05,0.000864428656886716,1156.8334668607
6.648445621976,39.3927343465173,5.65577220135989e-05,0.00103407210950072,967.050547841225
8.22064848236361,39.1696402887538,6.28812223122594e-05,0.000569230118451931,1756.75876518899
8.0035960405741,39.720862634026,5.7895482336861e-05,0.000728297486317395,1373.06529102065
9.60934764889693,39.2020538471042,7.33140449922883e-05,0.000639267505060761,1564.29036683939
9.38077417665622,39.1121114604884,6.6893447100739e-05,0.000646769723927011,1546.14534819019
10.1369529103962,39.1469278259992,7.10977513333187e-05,0.00043393454074622,2304.49504729525
10.4070264066632,39.0882727691585,7.33828547224003e-05,0.000756900506529162,1321.17760706172
11.3361120445848,39.4478048205744,7.97834175996243e-05,0.000503214324193822,1987.22483029881
11.3281230737555,40.1594969693135,6.91999102053436e-05,0.000873280163768121,1145.10788345987
10.9528019065458,39.2690149243153,7.83330499781429e-05,0.00116055179233574,861.659088895456
13.0325832130957,39.6374606080763,8.5052352856474e-05,0.000533895354561766,1873.02622406375
13.1646105476922,39.0163130907448,8.96633540183295e-05,0.000609437190814029,1640.85818042101
13.2086889148231,39.0633059043863,8.04793287696317e-05,0.000540310606937258,1850.7872826493
14.5092774747111,39.208867192778,9.94851105840849e-05,0.000708656895483842,1411.12011521068
