"T0","Tm","c","sigma","tau"
11.8711947132676,34.0719848579404,0.00780840151562204,16.0089693621273,0.0624649830591666
9.15148072627542,34.3671923641782,0.00600823134705898,18.8947369299387,0.0529247908403265
11.9086539418746,34.0477421441506,0.00778896526470839,14.0920610143227,0.0709619408391459
14.4291831136891,34.7941618819529,0.00855524905937207,26.2536705604202,0.038089911949592
17.282370654918,34.1996981522707,0.0126630969264028,21.7473856671645,0.0459825385590995
15.5685571718003,34.6018805566177,0.00929268041148595,33.6702846829657,0.0296997785856534
12.5428674967631,34.032292753334,0.0067820202474442,19.2542770871737,0.0519365123641101
9.64220736987989,34.8623212131989,0.00564577098106497,22.2151264965303,0.0450143734340736
15.837247481849,35.7360925578812,0.00727285131481292,16.8116223899987,0.0594826588892994
10.6471031212845,35.128848870905,0.00567764818038305,17.0456358264216,0.0586660427444982
13.8838779089139,34.3327416828078,0.008222806718789,34.0489296816508,0.0293694988168426
14.024818777441,34.4552358747645,0.00913613542454824,31.0480269883501,0.0322081657676741
17.9515011464669,34.5537268933904,0.0116729577336248,25.7922682500042,0.0387713089173472
15.9926526045836,34.1193958320142,0.00503947832628883,37.707895832248,0.0265196447038234
11.3683991323196,34.3529852167016,0.00657539532501484,27.9653701877291,0.0357585110902193
9.43982649537403,35.4634634520686,0.0054581370129518,30.6687197847896,0.0326065126623237
11.406012627896,34.3960127658823,0.00739009006231521,16.3240766408166,0.0612592076111434
15.9509293662002,34.3285064188599,0.00840235120466013,19.3274051518261,0.0517400029721796
15.4151118697801,35.4695794079597,0.00483789015548153,33.8299509399189,0.0295596053856529
15.3900346668204,34.5319313712836,0.00750953327379643,19.085168497976,0.0523967079518346
19.3469949322318,34.2586075168365,0.0124426720034117,19.8063983058015,0.0504887352339617
13.8191182504876,34.828400968252,0.00987206175146321,28.2944427886569,0.0353426292035302
14.9307329322704,34.4720724354028,0.00694481023377783,23.0382472595622,0.0434060798433763
13.9559404391216,34.0549479507064,0.00784373480325054,17.9864373136331,0.0555974472633352
14.3348034341058,35.0600643960357,0.00543763768577548,24.2056249865037,0.0413127114279251
12.9477252884224,34.688547343899,0.00740913405042102,24.2031007814967,0.0413170200392051
16.1236035903645,34.5035236585688,0.00704566026725417,33.5346962605449,0.0298198615616074
19.370283043321,34.0720030728884,0.0157733171604534,25.274702956805,0.0395652523279511
19.8394983462343,34.2075195250796,0.014023792927928,27.6904830490628,0.0361134906252148
17.5512311292351,34.7947842597351,0.00787097526815228,19.2977312083976,0.0518195630979065
13.2982373114179,34.8186548232276,0.00718455370890926,34.451520081205,0.0290262954332036
11.218935431048,34.64578044694,0.00636010259043748,17.8053024674963,0.0561630447910394
7.92225041381067,34.676859181702,0.00492588772966004,16.2736084258508,0.0614491865498922
8.94253766738485,34.2156382239406,0.00461479055794572,24.2084066325226,0.0413079644265624
13.0342026059631,34.2436754733822,0.00763742719961787,14.2754095879275,0.0700505294675178
15.2358388288943,34.8199831443032,0.00952401453559075,20.3302577169017,0.0491877680020084
14.4313354240271,34.6807175634247,0.00919006231498048,29.0096914056798,0.0344712388013963
17.6875689362088,34.1846392007413,0.0103957101412485,17.4169195044762,0.0574154344425257
20.0093699749289,34.2368815485195,0.0130490989031451,20.4997843053221,0.0487810010635274
16.860679053988,34.7493993600712,0.0124742874080689,23.7276588599638,0.0421449080122828
16.4926556286829,34.7448121840034,0.010815131009329,22.0172159833679,0.0454190030544921
12.0425289659598,36.1152009719035,0.00578638462553939,24.1137623436727,0.041470094369674
15.9352657060539,34.0149758687199,0.00974481562910728,16.9510762584017,0.0589933043044601
15.5164945905945,34.8508230955277,0.00886319367786461,27.2657897132255,0.0366759962032181
13.1864535970922,34.2250561775738,0.00833647364577546,17.5032537383714,0.0571322346660471
17.0034277335497,34.0399476147905,0.0102444163166798,29.7349121500162,0.0336305012422731
8.80930288189235,34.4833455824049,0.00581849754849256,19.6420719226437,0.0509111260735781
15.979780021849,34.6366719403928,0.00843276824757236,16.0262900793842,0.0623974728428491
11.8252282052255,34.0140856324299,0.00595986899176626,19.193595868664,0.0521007114478549
11.1799473706961,36.9654463446468,0.00407644905506041,41.023778193241,0.0243761068346639
4.62473148214028,34.716671403556,0.00379781058522989,24.697194095803,0.0404904296464163
7.15250328871614,34.3393677418345,0.00356780692879309,39.1840208843215,0.0255206070594997
10.2445214575477,34.9399472982675,0.00493394328812006,26.6004905853814,0.0375932916270935
12.4041729706136,34.1378587280759,0.00697559355257677,21.7846526522823,0.0459038762729702
8.63410906550662,34.1389949344015,0.00540388905509328,23.6549578618847,0.0422744359063646
11.6952171345595,34.3520812281498,0.00519478389731774,23.2790759169044,0.0429570316093964
10.2449662598746,35.8329319372058,0.00428102688393966,18.9301955410389,0.0528256561234189
10.7889405124563,34.6193444825723,0.00689441164234734,14.5658193602813,0.0686538790070981
10.4334095378378,34.2486637265199,0.00578714236487749,26.4571400165834,0.0377969802999568
8.02869795137906,34.7374985952571,0.00557777782654919,16.9526761926331,0.0589877367229228
8.08162876731013,35.5671683896568,0.0054909352618587,25.5812767381304,0.0390910903406726
13.8113728339277,34.4710326726414,0.00723526613152898,17.2994847031881,0.05780518999018
14.395658618434,35.2129895860283,0.0072666289503946,28.7950845655041,0.0347281494424913
13.664289080086,34.2022096938052,0.00795511756101644,18.6430388821516,0.0536393238420682
18.3586308728628,34.0620915468646,0.0103256817502011,12.1981129172747,0.0819798936755061
20.9759747942899,34.2669917082083,0.0167310298038108,19.5676234441061,0.0511048264423347
20.0039143340983,34.1475383068985,0.0157589446310124,19.6456294973328,0.0509019067134379
20.7985207379677,34.5903054607531,0.015931404826562,20.8909143409076,0.0478676990236779
19.3755129020159,34.8466674737404,0.0114729394382046,17.8616280010664,0.0559859381205507
17.3149993951666,34.6671116505058,0.0111932362974165,18.8271474630468,0.0531147908605252
14.6961919707124,34.7187168392065,0.0080840935059926,13.8667559266554,0.0721149204103137
16.6266284363913,34.0683261750676,0.0103504021538224,18.4834358802424,0.054102495146421
18.0107267659735,35.1650802603248,0.00876937414679761,18.4563494148095,0.0541818957544005
13.7164949024233,34.6087910343491,0.00526411156313805,19.0666653981857,0.0524475559368213
15.8202773919807,35.0960423679146,0.0072166652029098,21.9557446407374,0.0455461664527
20.9063628079352,34.2141060252687,0.0139155046922612,16.6341871656994,0.0601171545106849
17.9941068556065,34.4025765006855,0.0115189856519992,13.5795347803684,0.073640225248782
9.74401854027249,35.0133973055641,0.00595054503572696,24.2204587090457,0.041287409623936
