"","b","m","sigma"
"38",75.6080876187737,1.87114393527694,9.53106861965906
"39",75.1605297763725,1.87801668031387,9.61368547307313
"40",76.9505001599416,1.95317310515948,9.53283108871115
"41",74.0720893988523,1.83099786834872,9.02730047791812
"42",68.9194959623058,1.54823636388154,10.7889533907665
"43",62.3134065981332,1.34586558543167,10.4089303220358
"44",71.6032688886598,1.76092943561468,11.890660133968
"45",68.162301019371,1.63069699548258,12.9696835070372
"46",68.7888823413342,1.59052775715,12.196130768551
"47",78.2438277371043,2.04217958427921,12.0521940348331
"48",67.7153792152251,1.66090513146348,10.0936425864499
"49",70.2349709370773,1.65168246755428,9.90399893481243
"50",68.2770158731827,1.59450031708443,10.8921617343329
"51",68.1795369622153,1.56679735282425,11.5731318935915
"52",61.0079760364881,1.33801503227253,8.92414679206198
"53",75.5204219808439,1.9214900738812,13.7541549438524
"54",64.6061824651953,1.58308123547418,11.7292165474732
"55",64.5178602522527,1.48571924505666,10.7029787765562
"56",64.3939655659177,1.44108745452582,13.7152836249568
"57",65.784387796712,1.59718419226064,10.1582220286691
"58",73.1240526838523,1.79889197460461,11.0605802272001
"59",76.2018248533459,1.81491384339241,10.1327543332533
"60",69.8480506818587,1.82884685677685,10.5884415164627
"61",76.7460889048825,1.92353717332941,8.55621112582452
"62",79.2574275179339,2.11959308841593,13.1387059714002
"63",79.6485545805251,2.09114613159974,10.5611386369188
"64",75.069510853333,1.82059749891837,8.57942748184837
"65",71.2908335204782,1.66814068809984,8.68421454155071
"66",68.8667930812015,1.59406458721952,10.9243386795922
"67",65.7739308246502,1.66520834685781,12.69096296492
"68",80.4420506335707,2.103085356889,10.3098917800404
"69",73.0170709161526,1.83662065522795,8.55186223791149
"70",57.1129270986692,1.18505048001213,10.8675022149041
"71",54.7111856899311,1.01759842595488,12.6992580210368
"72",61.5007156599086,1.49225292675899,12.8614490956941
"73",67.5719245709637,1.64876918741223,13.5456940106869
"74",66.1078120067943,1.5378472928,12.161924792583
"75",68.0296783333911,1.5080187280194,10.5058584200299
"76",79.3455608903222,1.97775837034104,11.7567138848606
"77",60.0878911974149,1.3494855506289,10.7307672728712
"78",63.632386622094,1.34869454873464,13.4559080974062
"79",79.7276171831176,2.02887126606539,11.6133920599271
"80",80.9315113174356,2.22349859904281,10.9397625272969
"81",73.9609891835456,1.75069983430154,13.3487805801682
"82",79.9542481834435,2.07328587192471,11.8340290010326
"83",69.3379756719541,1.73057057244958,12.6341695153203
