"T0","Tm","qd","sigma","n.qd","tau"
14.7322174018687,30.5423701430308,-1.78940923713749,529.651894141404,-1.78940923713749,0.00188803251920973
13.0317420026154,31.2217181749078,-1.2320270496031,629.275258017786,-1.2320270496031,0.00158912969683568
13.3468797849707,31.7186021620613,-1.26680723479867,638.830700908609,-1.26680723479867,0.00156535995934087
12.4949238256925,32.4071395941703,-1.08534413265513,1626.44963146239,-1.08534413265513,0.000614836131814836
13.3240415715749,31.9358991097416,-1.30996170708409,613.421007792084,-1.30996170708409,0.00163020174936517
11.6993274564534,31.1766075642907,-1.20622400779153,1105.92000566794,-1.20622400779153,0.000904224532402805
14.0703820614353,31.7602102704854,-1.41983452150714,664.080735870678,-1.41983452150714,0.00150584100092724
13.0397821403106,31.5712445195791,-1.36517898709073,635.667336904329,-1.36517898709073,0.00157314988822606
11.7434676189134,30.9745542670568,-1.34580921729742,1190.56548977162,-1.34580921729742,0.00083993699514323
13.2047673612041,31.2706947316714,-1.32516042494662,780.132371899947,-1.32516042494662,0.00128183374516889
14.1270137757147,30.7974837137641,-1.63613418663921,983.470258150505,-1.63613418663921,0.00101680756658628
14.6695879501874,30.8062001021152,-1.9007195516965,534.437508678485,-1.9007195516965,0.00187112615368768
14.0560179673213,31.1613259320437,-1.63535657387238,835.451513188767,-1.63535657387238,0.00119695755434469
14.3595992619022,31.3204110077708,-1.49837398095803,634.222018304429,-1.49837398095803,0.00157673491480707
13.5026982340234,31.1803598707634,-1.37547089769487,656.511772025912,-1.37547089769487,0.00152320193271497
14.7683482916974,31.9568868953046,-1.54541709523718,543.834072883649,-1.54541709523718,0.00183879615099797
12.940644418438,31.4429949949008,-1.36278002895165,610.67896604022,-1.36278002895165,0.00163752160400124
13.6980400727585,31.5958977313558,-1.38665153962451,304.352325610252,-1.38665153962451,0.00328566570994624
14.0431984558258,31.1752076174463,-1.74189700106126,1092.66621348743,-1.74189700106126,0.000915192569932527
13.8234651486768,30.7394001700233,-1.77200991906324,494.912778540283,-1.77200991906324,0.00202055805257129
13.7015733460459,31.2982685198086,-1.2153343727853,1372.02936984172,-1.2153343727853,0.000728847371623946
12.9319591601743,31.7368726623768,-1.17372563626876,870.983376018553,-1.17372563626876,0.00114812753897923
12.8281241826182,32.1961106726236,-0.953579336950392,1212.30874407349,-0.953579336950392,0.000824872380809435
12.3811337803275,31.7529999775258,-1.12236030509061,948.727483914587,-1.12236030509061,0.00105404346027149
12.9925305313419,31.4962344338954,-1.34312579017853,568.69989834931,-1.34312579017853,0.0017583966568353
12.242462730282,30.74360524135,-1.52456777854418,928.684973526579,-1.52456777854418,0.00107679140775005
11.6695939330825,32.6992965856174,-0.970807359629797,594.072689222685,-0.970807359629797,0.00168329569451922
12.6121190539918,32.0231654521594,-1.12957643700841,918.93206500779,-1.12957643700841,0.00108821972600502
12.6946046322389,31.6039988614343,-1.29353082682062,599.259800900681,-1.29353082682062,0.00166872531495857
13.11682972353,31.8229678505013,-1.18872278257102,877.964277896015,-1.18872278257102,0.00113899850503763
13.7949556207558,31.6344198384355,-1.44190219594559,666.627023770348,-1.44190219594559,0.00150008920182104
12.4698866849777,32.3204289292467,-1.21342941799363,683.072487780428,-1.21342941799363,0.00146397346971095
13.5675805789768,31.2088889757241,-1.56818664632796,694.741835734098,-1.56818664632796,0.00143938359339387
13.2621210318255,31.5196900742224,-1.14700331288745,979.30671175608,-1.14700331288745,0.00102113054878059
12.2780128412683,32.7856019124497,-1.0237425016464,570.244456489633,-1.0237425016464,0.00175363388213522
13.4841960732134,32.7471702148735,-1.05067299795891,540.553626260952,-1.05067299795891,0.00184995521520607
13.8321807323743,31.6637227424808,-1.33248361441127,1079.27832178472,-1.33248361441127,0.00092654506239538
13.7169068175036,32.2243151827699,-1.54955021013317,1394.38928421305,-1.54955021013317,0.000717159842894495
13.9819169148064,31.2235264093888,-1.69122543972789,993.508408360761,-1.69122543972789,0.00100653400774932
13.9505319537555,30.6069894132452,-1.58223568803659,649.638112824288,-1.58223568803659,0.00153931855329811
13.7163566687112,30.9057426452855,-1.58665425917079,1128.3192546468,-1.58665425917079,0.000886273983078513
13.3911970692517,31.6007623915398,-1.16714767550719,840.444000225818,-1.16714767550719,0.00118984727088457
14.3397128581881,31.7680111981424,-1.41299280463428,718.708393255574,-1.41299280463428,0.00139138489181995
15.471103230775,30.7788198374251,-1.86891425556391,485.672895274447,-1.86891425556391,0.00205899898826949
14.9266481239633,30.6081300149813,-1.95140768050267,528.213516518881,-1.95140768050267,0.00189317381840276
14.5007946584056,30.6399958975426,-1.93190754508089,872.95292420949,-1.93190754508089,0.00114553714440622
15.8403315218746,30.3136331312525,-2.22019019369115,654.915089578072,-2.22019019369115,0.00152691549776972
14.0274392558007,31.2009864457664,-1.61596442168424,516.526448627747,-1.61596442168424,0.00193600928404866
15.1392834706206,30.7649313413493,-2.13142522843747,1074.32896387059,-2.13142522843747,0.000930813590277971
14.0331173871267,31.7349230919819,-1.39007464217772,523.781566361585,-1.39007464217772,0.00190919280902998
14.2407023299806,30.9501898929327,-1.69644745005083,1408.77959075359,-1.69644745005083,0.000709834247006004
13.1853278960929,30.905541642191,-1.586877079012,558.261282396479,-1.586877079012,0.00179127593392693
15.0577893457671,30.6923210168287,-1.91526162244194,769.066525026034,-1.91526162244194,0.00130027763198528
13.9483542893994,31.2454667076646,-1.45330788296199,540.726744483815,-1.45330788296199,0.00184936293645807
14.0642426853896,31.1049271996639,-1.68818434835165,735.159702201757,-1.68818434835165,0.00136024866026397
13.3637925675822,30.9015272566176,-1.48999247677187,582.083415959999,-1.48999247677187,0.00171796682843258
13.3411763858171,32.4409121136565,-1.1456273990677,719.597627436042,-1.1456273990677,0.00138966550454459
12.1099103222485,31.4973735313382,-1.23313240331572,628.060432361218,-1.23313240331572,0.00159220347035788
10.7036200856778,33.5155853144159,-0.793359980113123,674.043816557065,-0.793359980113123,0.00148358307788933
13.3374692141849,32.6654817801467,-1.16811846963724,1612.86876103532,-1.16811846963724,0.000620013248541118
14.6473141370847,32.1656355358004,-1.39818342863136,824.367512012779,-1.39818342863136,0.00121305120037833
14.3818584726122,31.7955963058652,-1.36249137943333,846.685704184242,-1.36249137943333,0.00118107580541173
14.5514419606391,31.1562874868527,-1.83014030709733,870.68330405644,-1.83014030709733,0.00114852322921674
13.9298540593263,30.7988044106285,-1.4418146997049,1120.27025970669,-1.4418146997049,0.000892641745449728
12.735944275885,31.540670788457,-1.31846747892449,914.827337983263,-1.31846747892449,0.00109310244510675
13.1753003053462,31.4619356702296,-1.46568325291785,754.936648279736,-1.46568325291785,0.00132461445907903
14.9223514560815,32.0845475045602,-1.74045644865666,1628.4417808382,-1.74045644865666,0.000614083973874262
15.4758106039913,31.3296872305488,-1.75659123471364,784.607661655557,-1.75659123471364,0.00127452234902978
13.7998913539989,30.61239289392,-1.494802770294,846.014106826566,-1.494802770294,0.00118201338716566
13.6190837155554,31.8099844909254,-1.27660070007038,791.739423237817,-1.27660070007038,0.00126304181735766
12.2451753975453,31.389631402122,-1.1496445540459,514.556486332643,-1.1496445540459,0.00194342123082972
12.6261851755591,32.089347969056,-1.0751822786662,697.808682896742,-1.0751822786662,0.00143305754787803
13.6002293572695,31.7097853886111,-1.52358225883645,684.470735680126,-1.52358225883645,0.00146098284100685
14.7538469433142,31.0770274459737,-1.5736757480942,910.525556520384,-1.5736757480942,0.00109826681177577
14.1856588526335,31.2910070800236,-1.72223288797779,427.929965989338,-1.72223288797779,0.00233683097580718
14.2001602373693,30.8259200731656,-1.72538720312627,818.099576953672,-1.72538720312627,0.00122234508875272
14.8994669399424,30.6534658138089,-1.82643391015934,1420.95378421411,-1.82643391015934,0.000703752656215399
13.8732424447852,31.2939994814995,-1.36376042431101,626.031542474078,-1.36376042431101,0.00159736360255587
12.8226742822233,31.8580435045558,-1.17643446511597,455.278266646083,-1.17643446511597,0.00219645889834966
13.9733599228268,31.8963978124862,-1.38519943501037,790.819542800232,-1.38519943501037,0.00126451098623471
13.2211678040802,32.2332609656542,-1.26555331532756,785.786135261421,-1.26555331532756,0.00127261089897865
13.6597190056889,32.1172706552076,-1.32290110437423,1126.28307390227,-1.32290110437423,0.000887876257018822
10.9702785488934,31.7253526053268,-0.938832889955876,547.015372959275,-0.938832889955876,0.00182810218767737
14.4196938241393,32.8380339913005,-1.2268435620749,1071.18004358317,-1.2268435620749,0.000933549878930651
13.9180762765998,32.8609461170579,-1.10275569077651,439.749243209273,-1.10275569077651,0.00227402324265993
14.3767587623453,32.5851801919329,-1.35217213556707,732.293019103827,-1.35217213556707,0.00136557358040063
12.3456786802558,31.0906169719776,-1.37727033029196,565.261040201955,-1.37727033029196,0.00176909415098327
15.4711570405054,31.5793159665116,-1.86926787816987,1071.95968706523,-1.86926787816987,0.000932870901831913
16.105669605934,32.5388531103025,-1.72876331350907,833.775981045031,-1.72876331350907,0.00119936292569454
15.5169701726175,31.2534689530318,-1.9294951942119,826.160557819829,-1.9294951942119,0.00121041847197223
12.2748281977123,30.7379232721988,-1.46142078134142,804.073401303504,-1.46142078134142,0.00124366755370701
13.3486672970421,30.7060409706292,-1.60269850165275,618.653314845561,-1.60269850165275,0.00161641419516137
12.19264197,31.3012073917475,-1.28582027504782,489.476956772056,-1.28582027504782,0.00204299709345805
13.384566705019,30.7393220161116,-1.48708669028418,1052.93232884454,-1.48708669028418,0.000949728650745653
14.6686970216622,30.6145987377797,-1.92017587264584,724.24673038943,-1.92017587264584,0.00138074492854431
13.4190669088388,30.8131769463769,-1.59277337413094,1126.69643615678,-1.59277337413094,0.000887550513083233
12.1844568603539,30.7815508976003,-1.34218208232972,1256.3179827718,-1.34218208232972,0.000795976825702768
13.3538837030675,30.325447532028,-1.66015276020891,837.094425657423,-1.66015276020891,0.0011946083611949
13.4426625555032,30.8317539380567,-1.50054454606814,760.588537015772,-1.50054454606814,0.00131477132685115
15.5759301388942,33.1209840146729,-1.41334648807861,1590.59530128136,-1.41334648807861,0.000628695431952057
12.3484723221595,31.7773131542834,-1.20468016022653,489.488325741894,-1.20468016022653,0.00204294964233181
11.9613445777201,30.4654651817313,-1.21935315210769,635.429367054829,-1.21935315210769,0.00157373903670038
13.0390178336485,31.3312892243002,-1.21011321461308,712.271702655513,-1.21011321461308,0.00140395862459757
13.4684514857503,31.9919012360053,-1.34956943096202,722.514921849056,-1.34956943096202,0.0013840544599976
14.5483742867539,30.4493628403807,-1.75798071842988,673.02535171879,-1.75798071842988,0.0014858281303166
12.2891009066471,31.7313699292575,-1.26437284183849,578.612209253792,-1.26437284183849,0.00172827324416409
14.2853769013297,31.9480925044235,-1.41322280261742,749.1281899676,-1.41322280261742,0.0013348850215385
13.7465172511931,30.6478296804165,-1.74692455498633,601.86171730314,-1.74692455498633,0.00166151122633429
13.5558786815141,30.7159315841116,-1.62381656696498,822.517615096815,-1.62381656696498,0.0012157794333466
13.301789562781,31.8313892936478,-1.27210646705143,652.228610957559,-1.27210646705143,0.00153320474324465
12.7267041126385,30.7921713914523,-1.30372947425019,1149.28751671309,-1.30372947425019,0.000870104291100245
11.7494076315471,31.1622543450456,-1.31526357470723,946.814501328282,-1.31526357470723,0.00105617309261434
11.7258877490135,32.4643918572079,-1.11878905176637,724.072631073816,-1.11878905176637,0.00138107692113287
14.206915469608,32.4693356580227,-1.30827925412032,954.760986418687,-1.30827925412032,0.00104738255356558
13.2820815408416,32.8106967502961,-1.20855859080928,583.924013806936,-1.20855859080928,0.00171255159293831
13.11744505363,30.7382526735025,-1.32896493762834,814.316086010197,-1.32896493762834,0.00122802437183769
13.2115422024937,31.1794094393601,-1.24987197345959,1231.11163399506,-1.24987197345959,0.000812274023237774
14.9616452766184,31.2161373167722,-1.87073280379162,772.527305677396,-1.87073280379162,0.00129445262665912
14.2590944869584,30.5676271257118,-1.58421697290448,580.867816360478,-1.58421697290448,0.00172156206943201
12.358140727701,32.0166808119496,-1.24063334518622,1431.23002080891,-1.24063334518622,0.000698699709662892
12.2727294348037,32.4601526345276,-1.04459273743844,731.924744306388,-1.04459273743844,0.00136626068155088
11.5196540298498,31.2919306307587,-1.21216649275542,862.426463273884,-1.21216649275542,0.00115951915042573
12.8804196569678,32.1341229152727,-1.18192923400854,1036.16823187437,-1.18192923400854,0.000965094247476642
13.1470677698552,30.664794347934,-1.51605388558172,782.233789850054,-1.51605388558172,0.00127839018586974
11.3516423710106,31.0635841184841,-1.17130136372908,678.353650626399,-1.17130136372908,0.00147415732056073
13.1438781647944,31.589806169336,-1.20948811572677,650.450378329509,-1.20948811572677,0.00153739629234778
11.4408790033759,31.3637142728814,-1.16705176435446,936.58315578736,-1.16705176435446,0.00106771085281726
11.9122623326482,31.8247050146722,-0.99448416391614,859.942779145531,-0.99448416391614,0.00116286807012164
11.0570727985569,31.5710069369668,-0.866243270466395,736.178498781736,-0.866243270466395,0.0013583662137034
13.1076524880635,32.5970204919661,-1.16585936816183,1213.89384477002,-1.16585936816183,0.000823795263736143
14.3578191688143,31.2361826961621,-1.69350014920706,940.411054022137,-1.69350014920706,0.00106336478683763
11.1921776076078,30.4711340878107,-1.24665014897333,898.257269555483,-1.24665014897333,0.00111326680439209
12.0588309376154,31.8331788537909,-1.21949901191315,569.173273089822,-1.21949901191315,0.00175693421894424
13.370096235977,31.8783024363041,-1.41053343059303,453.338058050897,-1.41053343059303,0.00220585936309748
14.1144482031775,31.0724255311099,-1.62425528935863,1060.43624306444,-1.62425528935863,0.000943008131361305
13.9638979061402,30.8492573528973,-1.59327188376263,430.637012696744,-1.59327188376263,0.00232214131743525
12.2308726082077,32.1359074018845,-1.11610323296961,595.610253864492,-1.11610323296961,0.00167895027580823
13.8606835696104,32.3575621353732,-1.18424685311893,1195.80965669772,-1.18424685311893,0.000836253491012562
14.4693789943079,31.5510446941681,-1.69622414495895,1020.58357975051,-1.69622414495895,0.000979831558963996
15.269323745426,30.688051773448,-1.83426756363633,649.67212548767,-1.83426756363633,0.00153923796445686
13.9803448379073,31.9782648259091,-1.38404016713157,1394.92936370364,-1.38404016713157,0.000716882177707499
13.2614208801145,31.1536187541749,-1.45691919685962,905.821560433179,-1.45691919685962,0.00110397018980403
15.6612782490364,31.717471928551,-1.74490378346296,840.769078179103,-1.74490378346296,0.00118938722409458
15.2132803554255,31.5116468849031,-1.90193103564116,701.266682904463,-1.90193103564116,0.00142599103077058
14.8261981367557,29.9052031773735,-1.79913451753898,992.337216135238,-1.79913451753898,0.00100772195554109
12.5790045181231,31.9832485121505,-1.23750805487989,593.116321960028,-1.23750805487989,0.00168600991572003
13.1546080765978,32.9537326821147,-1.20351058517335,1218.78608516542,-1.20351058517335,0.000820488527208838
13.0857956851811,31.5099669779735,-1.40606859042558,656.705834273712,-1.40606859042558,0.00152275181338378
15.3645190441812,32.1060591045546,-1.60827189038361,1006.91783442339,-1.60827189038361,0.000993129693221343
13.7094236622397,31.6234834756568,-1.38316223681659,463.130670531238,-1.38316223681659,0.00215921782691037
12.9387065097663,31.6252008708568,-1.23799548062655,708.007638316706,-1.23799548062655,0.001412414140584
14.8502492104893,31.7850831746268,-1.43926285839268,1001.11005487283,-1.43926285839268,0.000998891175982672
13.0582699081661,31.4253071250508,-1.44806013442693,502.433251503803,-1.44806013442693,0.00199031413029882
15.1647468486557,31.1220911751682,-1.87383610294916,583.09783140692,-1.87383610294916,0.00171497808110032
16.016981637936,30.931566838395,-2.08156322145417,1047.18466833123,-2.08156322145417,0.000954941406460406
14.9048188441994,30.8872659923466,-1.77157471583025,1225.82577046387,-1.77157471583025,0.000815776616950698
13.8688090497558,31.4377252868252,-1.42144032620092,580.25614595414,-1.42144032620092,0.00172337683447654
12.9817017157141,30.9273842239332,-1.43678010757185,724.491227344769,-1.43678010757185,0.0013802789630248
13.6096314695793,30.854455822572,-1.57229052497027,807.824753705807,-1.57229052497027,0.00123789224756064
14.1006219123282,31.1682550709329,-1.58010327066099,802.734491659197,-1.58010327066099,0.00124574191141715
14.7969832048831,31.4158681908144,-1.49332229478799,1056.93041188192,-1.49332229478799,0.000946136083093161
13.8122057331791,31.7649816354251,-1.37642644911642,472.529106304814,-1.37642644911642,0.00211627175269692
14.0806125924369,30.622354627462,-1.69025329425487,612.92601308874,-1.69025329425487,0.001631518288742
14.048837219153,30.8680319572731,-1.77238932065806,634.740037756748,-1.77238932065806,0.00157544812130353
14.2432897524762,31.1428107623341,-1.50038557362214,641.690857053338,-1.50038557362214,0.00155838280849446
14.0320329178423,32.0389962040067,-1.46293092317693,1048.12684865787,-1.46293092317693,0.000954082992226086
13.6497968493397,32.3981323439241,-1.20527562666805,695.616797304414,-1.20527562666805,0.00143757310616291
11.8801194245914,31.4503853225936,-1.33308926802698,969.525202123399,-1.33308926802698,0.00103143270315187
12.4047478490254,32.0360677687105,-1.19128350268707,459.909556671805,-1.19128350268707,0.00217434055347018
12.9643996828214,32.3098747955504,-1.37286471367695,718.258743597421,-1.37286471367695,0.00139225593689465
13.7273426282744,31.7749248238312,-1.30652715041943,1118.61514872717,-1.30652715041943,0.00089396250456456
13.8765308705263,32.8467776567182,-1.1214973687001,571.408967988561,-1.1214973687001,0.00175006003759468
12.2012217681116,30.4703925484366,-1.38495747343317,1320.84482885134,-1.38495747343317,0.000757091202658257
11.6747578306156,31.8945747005127,-1.17742226831593,639.480282071093,-1.17742226831593,0.00156376987381267
12.9003885072072,32.6113097108612,-0.938463558616812,854.801892711359,-0.938463558616812,0.00116986170541584
12.8421116912199,31.4638162533404,-1.28751332888638,523.115101709231,-1.28751332888638,0.0019116251791099
11.754407003255,32.4011049812604,-1.07130269824315,493.820587877897,-1.07130269824315,0.00202502695219192
9.99873232102276,33.404280069257,-0.718795862727614,1147.80319856715,-0.718795862727614,0.000871229494087783
10.2843125237416,32.8681539316686,-0.930260891793203,1033.64546574789,-0.930260891793203,0.000967449704117312
13.1687408784336,32.6284342087584,-1.1318954290141,582.76938808475,-1.1318954290141,0.00171594462654681
13.4568633350404,31.3879785791641,-1.49910149149979,721.166155332002,-1.49910149149979,0.00138664299843582
13.2107550101756,30.7870321447476,-1.54588407380603,837.223437011931,-1.54588407380603,0.00119442427886279
14.0970709983757,31.13511834,-1.70672889517479,731.51606771544,-1.70672889517479,0.00136702397135725
13.2171526947639,31.1994594331406,-1.32935543856249,606.290590137181,-1.32935543856249,0.0016493741058619
12.3664726716036,31.2690389873013,-1.3006545415105,1609.23202315095,-1.3006545415105,0.00062141442974889
13.294367315119,32.6102563989678,-1.15267518442226,693.545411290403,-1.15267518442226,0.00144186665173
12.7207189701146,31.2228342686417,-1.29720012264059,574.313586575525,-1.29720012264059,0.00174120902478161
11.944933127283,31.1876733822014,-1.26314255823353,693.892795101644,-1.26314255823353,0.00144114480948533
11.624568192144,31.9438351695578,-1.07068477149789,679.967986083071,-1.07068477149789,0.00147065747280319
12.6556158919723,32.2341411669566,-1.10904398570984,705.409389526944,-1.10904398570984,0.00141761651439119
13.1771952588681,31.1298135788075,-1.15848409581232,1000.85861002527,-1.15848409581232,0.000999142126553471
14.2452908732682,32.1489655683509,-1.31719989247712,778.966757359572,-1.31719989247712,0.00128375182965401
11.6464757442811,31.524922364661,-1.19878380622194,816.993386830497,-1.19878380622194,0.00122400011569184
13.0714357757838,31.7225414696093,-1.11680260214894,842.032907156739,-1.11680260214894,0.00118760204203499
13.6075726643376,31.9605627742588,-1.14730584810511,885.203300333086,-1.14730584810511,0.00112968399420079
12.6566926922805,32.4400734326705,-1.03165999926989,981.360500078522,-1.03165999926989,0.00101899352981905
13.5337928561131,32.1039038984867,-1.32298688371541,954.062241978541,-1.32298688371541,0.00104814964475084
13.5894344232603,30.7399020345553,-1.63918397492991,940.59104409372,-1.63918397492991,0.00106316130296937
13.1077468542534,31.3946160610179,-1.32444957260044,703.723077870472,-1.32444957260044,0.00142101350864617
13.7884525919289,31.063892439626,-1.56503883416771,622.708075599464,-1.56503883416771,0.00160588892160637
13.2222827347147,31.0723240489061,-1.59974692988222,634.03011314706,-1.59974692988222,0.00157721215327836
15.5029752882917,30.8873979142745,-2.06244496053994,702.531056829311,-2.06244496053994,0.00142342461629132
14.9587294834888,30.6112683176,-1.7728746640182,1134.75544008617,-1.7728746640182,0.000881247152182908
14.1395771480644,30.4984763712952,-1.53503594210285,640.961658042892,-1.53503594210285,0.00156015572453022
13.3670311436477,31.8309737944049,-1.32144555255072,885.722570410668,-1.32144555255072,0.00112902169754616
14.6669612018842,31.1980949408738,-1.70379617098604,756.392489815219,-1.70379617098604,0.00132206495102072
12.5961708295375,32.4182901423985,-1.26511177671078,1229.559015732,-1.26511177671078,0.000813299717382546
13.2877903557182,31.9245790962198,-1.27064418175395,636.773464194344,-1.27064418175395,0.00157041719894094
13.6785571214338,31.6721792312367,-1.3405687719317,943.917721488931,-1.3405687719317,0.00105941437186136
14.1287156789762,30.7155882724222,-1.66122833957063,447.384382858268,-1.66122833957063,0.0022352143666955
13.1718584412191,30.9010538839854,-1.46448829142608,1216.80487503065,-1.46448829142608,0.000821824452318049
12.9152408717134,31.8391744383147,-1.12623775207546,677.488921152542,-1.12623775207546,0.00147603889713621
13.4802211534332,30.607931466888,-1.51871289757298,753.364109707571,-1.51871289757298,0.00132737940009933
12.3136738935851,32.1394432272543,-1.06063337127865,670.632150238836,-1.06063337127865,0.00149113042022197
13.3612236211915,32.5571115404056,-1.14644368752312,1065.75534166888,-1.14644368752312,0.00093830165414333
12.9899245669731,31.2764320576391,-1.36795246405589,943.640643714878,-1.36795246405589,0.00105972544385461
13.9488049688342,31.5321085439234,-1.54069063762745,844.290300865009,-1.54069063762745,0.00118442672973438
14.4562139623753,31.4890903729551,-1.48926282541225,873.977445252789,-1.48926282541225,0.00114419428720012
14.201395348633,32.487027959011,-1.33868662933533,705.071949548462,-1.33868662933533,0.0014182949706628
13.7104441095621,31.0141631926157,-1.48560350431433,506.316449017822,-1.48560350431433,0.00197504940228557
13.4301039591639,30.7096383580926,-1.54855354051898,562.819801652773,-1.54855354051898,0.00177676762093908
12.4743061572423,30.8833174112741,-1.3742881261386,665.075925328663,-1.3742881261386,0.00150358772873312
12.7179099335498,31.6764333730132,-1.28305568494057,988.153787536501,-1.28305568494057,0.00101198822755417
12.2567599177879,31.9926842807449,-1.04167760652798,625.498098700282,-1.04167760652798,0.00159872588274512
