"","b","m","sigma"
"3374",104.185537861809,2.51658830100009,16.9728039546466
"3375",129.357990004178,3.4803506009677,12.3835545942473
"3376",120.308776634453,2.98753769985799,17.4002089449932
"3377",144.491798224861,4.31223208804884,11.4466348195617
"3378",170.973083631582,5.27012123609652,17.4182932344008
"3379",160.977483396679,4.86867637613452,12.2296992583587
"3380",124.054146153992,3.42304971294135,16.4177841530096
"3381",116.669333482107,3.0020518730943,14.5014422925519
"3382",156.029067665819,4.70447587426403,15.3008507377161
"3383",127.884205278908,3.6235195159439,10.9259326228249
"3384",153.52371850899,4.5730644126518,13.2426810382901
"3385",90.891010582747,1.69295753145476,25.1997387566721
"3386",152.246341283824,4.28718592260091,16.5272271995435
"3387",108.85831218749,2.81923299917932,16.8698295024875
"3388",108.244121146454,2.66076832248373,12.4341037447059
"3389",137.209664716525,3.86876700858348,12.7484306574186
"3390",138.841483677724,3.96149681888139,13.7274133157853
"3391",64.8893384697848,0.856411310075125,33.1541242051395
"3392",144.697293237796,4.33191169517144,15.768429360701
"3393",148.089426116576,4.26406160378106,11.9444974209331
"3394",139.685677340236,4.00901651232366,17.1702362862234
"3395",64.5556642196382,1.00587224455264,24.5031927798778
"3396",147.824127646458,4.28101695578159,11.7669248042692
"3397",109.449077752706,2.70625927375745,17.7018939696148
"3398",160.040960967862,4.88197749673245,13.4985910095966
"3399",147.530297924663,4.33644256599602,12.3145760858482
"3400",129.26453727272,3.66071142082168,17.3747638464369
"3401",136.717625712871,4.05270310414908,15.8665448166151
"3402",152.056743671538,4.57448345397769,13.5368349029071
"3403",156.41594446453,4.60226890802693,14.1937697600723
"3404",156.704869128566,4.55480042607024,12.9951218860439
"3405",111.365836314677,2.98765933091628,23.0912361300438
"3406",111.517976885953,2.42412267185853,16.2674760548599
"3407",133.209031903196,3.68973539919222,14.244378937854
"3408",122.868788445759,3.34404829277481,14.0727343156739
"3409",120.391177756748,2.91830355231337,15.2161940985866
"3410",145.092867674847,4.4392115820617,16.2124433547479
"3411",150.738943452075,4.05146864228677,17.745455757999
"3412",141.393451163912,4.04959217452208,12.0184354104167
"3413",93.4812246282441,2.04418222945417,21.495657019341
"3414",173.706498988493,5.40131269752659,16.4468135716687
"3415",146.34802367855,4.45570001703339,13.4558898972843
"3416",155.17578693226,4.45905371453547,19.7681857796469
"3417",123.431616941222,3.43515171291217,16.417730652909
"3418",133.761918078109,3.64685262606753,20.393305015582
"3419",70.0517695865854,0.632304302761199,21.4465431657701
"3420",165.731122277736,4.84426384250128,12.7628264404924
"3421",143.527902716538,3.93391063864718,12.7875605115312
"3422",142.075649608367,4.02330605663972,10.5865390459179
"3423",140.375838642673,3.50090665032417,20.5960315279689
"3424",150.701819172884,4.62133825243285,14.9777814621683
"3425",137.750503051373,3.69186902019782,14.1727082075712
"3426",155.31912289834,4.41883272979061,15.7420815374384
"3427",85.683643515143,1.76651004527138,20.3812009079729
"3428",162.397807751007,4.80057154509205,21.6972883752275
"3429",157.716791647797,4.47449515225958,13.7298448748116
"3430",135.846215378573,3.70441294350986,19.3163995513321
"3431",142.519563529565,4.13963901380766,16.1327326517087
"3432",126.472185355656,3.3833166155312,18.0140235345668
"3433",120.447203176768,3.16632984685276,14.5385855467674
"3434",165.725257864413,4.66649517156066,15.8147043576432
"3435",131.465527870001,3.62943183725482,12.0835066681208
"3436",137.350834745693,4.07269168689598,26.6835889230163
"3437",157.118358491922,4.48546029551931,12.6023001370552
"3438",107.867063126454,2.66055377752492,13.9046604202218
"3439",163.683051120443,4.83080381836528,18.7565438070044
"3440",114.74825656574,2.69282285747629,11.3911428408532
"3441",132.01028413609,3.60528570306424,16.5815574003046
"3442",143.623100759545,4.23527922373242,18.3110153830162
"3443",122.804486602952,2.65043048756371,29.8388356569018
"3444",98.8315710995682,2.37499587988228,18.4784765887922
"3445",166.459910310678,5.07475285880892,22.2848776408359
"3446",105.20506306324,2.29608063245421,14.2339852515502
"3447",139.538147943224,3.87722588918889,11.9188745317828
"3448",156.94061426139,4.5237891397906,9.21429359815901
"3449",125.512564041345,3.46136071016683,19.7009488908678
"3450",129.897769000529,3.41861082449604,13.7090177243185
"3451",149.752696475097,4.30401556557177,13.0526163910797
"3452",117.258121648484,3.06611929364008,17.5684242087794
"3453",134.331596246418,4.06537544567592,24.1898704572548
"3454",139.619535721933,3.85202078724258,24.0205180642239
"3455",134.521191269474,4.00138838887171,19.550890236807
"3456",115.913776212206,3.24762738936536,19.0935823956255
"3457",133.216234794736,3.76504846975685,15.4083219196861
"3458",101.250968321866,2.36037074998539,27.927935561703
"3459",130.177040950969,3.32122090776554,13.2568764105978
"3460",154.33111088297,4.3766577416922,21.9015396722241
"3461",130.217281755967,3.41605027474929,14.0487435126295
"3462",111.38292445245,2.57254058680742,15.4218688005582
"3463",132.780399086003,3.30742590502575,18.1427619372547
"3464",88.2917454803812,2.03352977333272,14.6202802422368
"3465",150.416574547709,4.43230768811067,16.4629892303797
"3466",150.153327898311,4.75582966096918,14.9302812955534
"3467",113.96655999057,3.06161894658111,12.2198199129225
"3468",132.510418354023,3.59700940061489,15.4522021598384
"3469",111.44261034855,2.48681580189449,16.0999803015583
"3470",95.2608405050039,2.147363379847,21.9086772572108
"3471",142.375415673951,4.28585251036977,18.7973907569032
"3472",118.892514765862,3.14268831708052,11.4576461376547
"3473",100.682734803385,2.30929149897911,19.1375292114319
"3474",126.933047364983,3.36862953588723,19.8226793528951
"3475",128.313197198744,3.26335053837107,14.7307257341476
"3476",127.758316227367,3.7718312962115,23.6725025102673
"3477",142.872623487463,4.06859232505828,15.7186032640736
"3478",113.807300888105,2.65027095708337,19.7057572749155
"3479",110.734197533357,2.06039338762962,20.4918265627179
"3480",119.313702433348,3.21587013678264,16.8563103655888
"3481",150.627046958549,4.44154911500249,15.0253204298212
"3482",148.045932502798,4.36985802485348,13.1452843733804
"3483",136.190512127959,3.95110522235801,13.0326060619639
"3484",158.084893669734,4.60784293837882,11.8406138495458
"3485",87.5882985824785,1.77888153029339,18.1415308603091
"3486",135.07958608661,3.66252258267523,12.835865759831
"3487",148.068785703843,4.38299764462488,12.8985096739404
"3488",85.9914044847782,1.77256420405427,19.2522270488075
"3489",159.492996091579,4.71801685622563,19.3799133117831
"3490",150.273567909127,4.3881837246506,13.694502384951
"3491",145.823676189086,4.23454402453347,19.0249803172719
"3492",135.805223084627,3.77124589666515,13.2795542675429
"3493",147.76473507418,4.45915754243218,24.7684006657521
"3494",127.758978518139,3.34426277673473,11.2433402742428
"3495",153.629367784285,4.43142252593297,16.408518805007
"3496",121.213263243355,3.46870684111698,15.3532997017689
"3497",177.757160162556,5.30886488889198,20.1213056849001
"3498",167.512194312816,4.93645361197345,16.9844840177656
"3499",136.027425850872,3.72639726390099,15.3841438561129
"3500",108.208220743869,2.50514274122163,21.7457116478938
"3501",171.122132453536,5.07525619304234,14.8020228252602
"3502",132.582198397272,3.54349833552578,14.1611046618062
"3503",149.683054917795,4.36270491550359,14.1702046393479
"3504",151.688120051282,4.2628650117599,13.1007187287311
"3505",125.709079232384,3.36948391207936,12.5459490490107
"3506",113.418368610773,2.80615098429763,15.2986917641679
"3507",207.330172630064,6.61809741076014,16.9232863313312
"3508",120.371251946762,3.19450353026287,18.5485773045564
"3509",137.722830695522,3.92689832108546,13.5438006576939
"3510",141.423096705333,4.2204241507083,13.5551549957007
"3511",142.335969157165,4.09694579263572,12.354685065155
"3512",136.360340474875,3.68888334979625,12.4986381980755
"3513",115.097901067948,2.99348232860654,24.0278038120317
"3514",138.00338794619,4.08753099940509,24.8300469738463
"3515",136.604326409299,4.0847867952084,14.2590827701724
"3516",153.753689992363,4.44557127688388,13.4551017403344
"3517",135.198189456709,4.20951098197836,16.2668408755771
"3518",138.16828390782,4.01208580520028,11.6692181575758
"3519",153.187299513923,4.40687025296333,13.1225016798175
"3520",127.87049854101,3.48624400614039,26.4077939409048
"3521",151.8219848795,4.18482212875536,11.8854925351026
"3522",134.127589038072,3.71708525277497,13.0770745939699
"3523",130.734130188831,3.60797972806639,11.6451754143813
"3524",128.35258703736,3.52911954122548,21.0977276537651
"3525",132.67003597396,3.50124539568323,13.6300948827716
"3526",134.581041249108,3.54976542212151,15.2484585838955
"3527",130.334741983721,3.22995682472159,9.92242262973379
"3528",125.664031501979,3.1710487491855,17.6567970415159
"3529",101.954832957101,2.60443542650007,26.7489663015485
"3530",100.736544814328,2.48886616550274,19.6055511031787
"3531",116.914568339466,3.39053160270164,19.3823039585617
"3532",125.829326613516,3.15404535393347,19.6857947227576
"3533",135.070479952802,3.66593336725547,23.6090505876254
"3534",116.283910780282,3.31697675538773,15.77254487877
"3535",125.603187786426,3.58894616073638,12.0012555300855
"3536",144.57026489164,4.0097839190781,14.4078958268729
"3537",107.580873646153,2.50332137771778,29.8745748305596
"3538",127.752882811229,3.63165609835637,18.7194695855023
"3539",134.04113801991,3.300990266115,22.3670079723628
"3540",149.594310363765,4.48363595364745,14.7788671473464
"3541",117.710440061186,2.60901847568119,15.3421426984288
"3542",106.596716716317,2.56537778927392,19.6253931963184
"3543",129.19158191236,3.30743917511973,12.7779004217112
"3544",80.5089256458499,1.8616607561238,20.8353959212332
"3545",129.240803464328,3.56926480579254,16.6397144071901
"3546",118.081426452419,2.97432574347166,21.0595556618135
"3547",135.951307317791,3.8367862123018,20.1756670320422
"3548",132.479118518836,3.60677552050632,12.7613314794512
"3549",150.933917363111,4.48970368056995,12.9767064957552
"3550",160.933590835609,4.78587995952518,13.5358112788787
"3551",136.007730224719,3.75111045742878,15.5453937908338
"3552",134.044907909433,3.8012811563272,21.8413984595844
"3553",107.879593840634,2.71781334309696,20.0631709989706
"3554",99.769600607453,2.55245473230942,15.9840293457404
"3555",138.288579690446,3.78842693591914,11.534167256695
"3556",78.3503264165791,1.6270008030908,20.1447276700314
"3557",140.005436509532,3.82735628342538,21.0566051101368
"3558",138.012193052422,3.95461621143048,15.3006241521184
"3559",161.97570106456,4.52493084519569,13.1693754785853
"3560",124.975866114611,3.29906386409237,17.3846463266173
"3561",117.875059837218,2.97059866033587,27.5323678000055
"3562",124.787377041862,3.51314711682034,17.3666130934075
"3563",84.2212979139554,1.71124510971492,20.8025784286963
"3564",147.66942726313,4.22468187663511,19.2299366034607
"3565",161.507468288518,4.83650758030559,12.8908048526166
"3566",141.765367238855,4.10686895687964,10.682614689374
"3567",134.046583466274,3.72952644764868,13.4460179466101
"3568",180.692982806777,5.51923644025426,9.73621644508053
"3569",125.765851058645,3.54520726792905,15.8485717734271
"3570",136.69248172353,3.70822728136888,10.8955889850418
"3571",140.932575022162,3.97549137768537,15.2342095801767
"3572",136.183870010626,4.22728876902925,21.2849585721262
"3573",124.524084924436,3.21283868352266,17.0526231991898
"3574",137.43731428648,3.78005304899076,12.4685330904632
"3575",123.372558397107,3.16256643796704,16.0393781061911
"3576",169.206509984338,5.13884577038647,17.6132177261707
"3577",141.650654581033,3.91045823336282,12.0133591475836
"3578",140.019563772413,4.09900798042302,11.5195154875345
"3579",119.026418104259,2.94482717139222,16.4416624819126
"3580",149.112210011164,4.32850246472045,12.5598257363333
"3581",174.615009029358,5.40682478001403,10.8835658725249
"3582",126.720511716482,3.54077576719556,17.3179486008164
"3583",131.224975735568,3.96176671000647,17.4756982443536
"3584",164.71952488205,4.90309160653148,18.6327835633446
"3585",135.686471444459,3.80532108208483,11.8682186225219
"3586",147.657164776064,4.24175097551213,12.5131993579109
"3587",100.317765172373,2.57543423507358,19.0098471151601
"3588",139.161759693653,3.79878199572741,18.8828316907602
"3589",92.922145533782,2.29512122565397,15.7881816552724
"3590",165.387145811784,4.67735905513344,13.7039223763422
"3591",114.48563133066,2.98860106696982,14.6362409642751
"3592",130.074323731302,3.46161280165466,23.9129317364113
"3593",138.335011433687,3.94254040380856,10.1531949764764
"3594",113.837779819383,3.07449345911148,15.2119388944068
"3595",109.082998868601,2.94446546621491,14.7192106480793
"3596",129.702834745027,3.32367289289257,13.9001166214402
"3597",124.608043764022,3.34589368691566,14.0341571119225
"3598",136.686639829021,4.02566096885507,15.1138365360235
"3599",118.692547906187,3.19774763325488,23.8657122204769
"3600",150.985786816532,4.60507891379511,17.4257928323702
