"","T0","Tmax","q","sigma"
"1",11.5310819556418,45.02164952875,7.1954228575861e-05,0.0108947610146095
"2",10.4849078720991,45.581323815479,5.5796083032386e-05,0.0122195540268004
"3",10.6485082649926,41.8551515169258,6.75318745511873e-05,0.0131845956038398
"4",11.2988774013131,48.0301444453899,6.40567431228243e-05,0.0176534730012889
"5",10.0609870328606,44.7549186326031,6.10654236632129e-05,0.00559732419632933
"6",10.3405448709512,47.8436457436864,6.39555971717014e-05,0.0119947117702918
"7",14.6612350811499,43.7027378794845,8.41549892284065e-05,0.0198667894348105
"8",7.61645234054997,44.3564990551576,5.0037931736213e-05,0.0112056917238859
"9",11.1063144976088,51.1545685265828,5.48333752682713e-05,0.0122251289516084
"10",11.4659075269239,44.9581857445186,6.76122584823712e-05,0.0169912868112859
"11",10.4362701772373,43.7558793451968,6.15099312297539e-05,0.00943483329631804
"12",12.2788575807071,42.5751525948953,7.62589056800707e-05,0.00815359223751578
"13",9.56109024130464,46.5652414875538,5.68198881055903e-05,0.0142604422685058
"14",6.85475092371314,41.062134819356,5.77165454519625e-05,0.012614952312381
"15",11.0352894328229,42.2163389649254,6.42174540979902e-05,0.0145368863012892
"16",11.7587750810581,42.0716642154302,7.02251508467253e-05,0.0142625355759999
"17",12.088726306071,42.9434884912854,7.52508318106017e-05,0.0139162513066197
"18",11.1222033512478,44.6312102686765,6.36999172155383e-05,0.0101555610110119
"19",12.5870788446933,42.4052928400661,7.9906993017754e-05,0.0181950369236323
"20",11.6421583484225,42.5235515656457,7.28940350847141e-05,0.00966979086784367
"21",10.1881270364936,44.8221136633868,6.55375321586168e-05,0.0185564662921203
"22",11.5728493159392,48.3997208617676,5.87535463657849e-05,0.014979072319958
"23",11.4034794680637,48.2335758949067,5.76043887077626e-05,0.0207315193772812
"24",13.8517751217758,40.7722624774128,8.2070712272538e-05,0.0155266318385331
"25",11.7523169979802,41.8598422629876,8.1263021725013e-05,0.00967651091930597
"26",11.5933321176591,42.5418828588624,7.45304583202663e-05,0.0220478593409245
"27",8.47304078698798,41.8429796515523,6.23643373327775e-05,0.0167827154044064
"28",11.5233781388148,45.0674002542134,6.40295294317601e-05,0.0114166817416315
"29",11.6045050067926,47.6394534543296,6.30500430337892e-05,0.00938539099561094
"30",8.46773551168313,49.3921560920857,4.7596679222064e-05,0.00773411474846158
"31",11.8432279880316,45.544849596488,5.96396868099835e-05,0.0108071179031311
"32",12.3339181736269,43.8428543591987,7.12561784173643e-05,0.013395977553527
"33",10.8246011495971,43.5119835885997,6.34078077606242e-05,0.0152377838815117
"34",12.8924893638512,44.0197856192692,6.84832674863768e-05,0.0136264410400412
"35",11.45511714535,42.3885933664814,5.58586120305439e-05,0.0265205833562651
"36",11.2913895321212,42.3899845037223,7.45248486271608e-05,0.00903267189258544
"37",10.2227403735766,40.6293242152313,6.53500796197436e-05,0.0182699045851589
"38",10.3729135137738,46.4510030842423,5.73407982987858e-05,0.00647268316548559
"39",11.9264032539261,39.1073853375532,7.19614455573889e-05,0.0154719323447032
"40",13.4010548011459,42.7748162281165,8.02452139675159e-05,0.01108440984864
