"","T0","Tmax","q","sigma"
"1",16.2319066365401,34.7126205488016,0.000121918333784881,0.00130193883366474
"2",18.1270875693391,36.0012649968685,0.000100645708965208,0.00129168679429227
"3",13.0282581372582,33.3356698292153,9.53585769598948e-05,0.00129325899524312
"4",13.4005450956999,33.5949433032819,0.000101318774511655,0.00129152375701377
"5",16.8506022485856,36.5565335887556,4.43769088972494e-05,0.00127495573479855
"6",16.1418139085805,35.7926799947821,8.80430122243424e-05,0.00124939329723911
"7",14.1306166280884,34.0606030522499,0.000100414386330536,0.00132346654338876
"8",12.5120943789331,34.1371807645873,8.04612076081455e-05,0.0012905178066157
"9",10.589925428174,34.054334554563,0.000107213757698212,0.0012398189543401
"10",14.6002738169826,33.8374081332508,0.000105897620867366,0.00124269007123631
"11",14.415787355955,35.6154872425358,7.92377807508586e-05,0.00131117216907336
"12",13.492029533212,35.9109241723617,9.54173324422525e-05,0.00130364452240032
"13",13.7777333998634,36.9788658262431,6.70986073361037e-05,0.00129860863868462
"14",15.5644005316329,34.5718983224965,0.000122577775066362,0.00124809944259243
"15",13.1489731116173,33.671847820182,9.86207426199012e-05,0.00126428808596494
"16",17.9967393870268,36.2010646878335,0.000106188318496159,0.00128236878781722
"17",18.1727732226331,33.5933946558849,0.000201475357193671,0.00125040032166146
"18",15.4335633150898,33.254660327321,0.000105763424012342,0.00131732157068867
"19",16.24671639197,35.3333367124146,0.000123925016687883,0.00124394867131946
"20",13.3345150752864,36.3919245075598,9.13136560892923e-05,0.00126666092704282
"21",18.5691319782403,33.9678113164712,0.000105186609626755,0.00128408998652961
"22",16.607942098015,33.3319468454772,0.000161232065841232,0.00126359195442722
"23",18.3959232637484,33.4959338920686,0.000208265893804617,0.0012864776971784
"24",18.370307063745,32.6379278966563,0.000215986762284008,0.00132164549697897
"25",17.1693737154559,34.4543824461463,0.000147190750912194,0.00123647673355109
"26",17.0458787797308,31.8580382263091,0.00017044149828713,0.00128975655581173
"27",15.5572032584023,34.9462582665575,0.000122895623232804,0.00124966635534205
"28",16.9971145189108,33.8664873093104,0.000125145300177819,0.00127498287986667
"29",19.4147471009951,34.6915505198038,0.000187278759593309,0.00134269227137876
"30",20.639183544599,34.3729192215737,0.000191601461661784,0.00128660544867428
"31",18.5694075140038,35.2749959289191,0.000175894845123095,0.0013424599406213
"32",19.6671471935678,33.1049189324211,0.000181456086331927,0.00124545194926241
"33",20.3840649364957,34.468495760636,0.000229357792827342,0.0013077744912793
"34",20.7240688074258,34.0006935268895,0.000148882199249881,0.00122077544870953
"35",14.3840270862919,34.3002144588442,7.64061676480062e-05,0.00127528894748671
"36",12.2749408593909,33.9498816333669,8.29397226533748e-05,0.00124889681356655
"37",19.1903177222688,33.819531080334,0.000180668291060212,0.00130340748012368
"38",13.738636568126,36.4672413544512,7.62467901792615e-05,0.00128329142791255
"39",15.3481983628231,34.3605276676286,8.08685921715657e-05,0.00132715284065334
"40",16.0361269845071,34.1672704925309,0.000140028375506293,0.00129773479118806
"41",17.4029943979031,33.9799359382252,0.000153075677799532,0.00131075186050334
"42",16.4323460379014,34.1234051264019,0.000117497166004655,0.00127074709498655
"43",14.9674534011881,34.2544743061197,0.000144502474975551,0.00127547376773403
"44",15.4722410965081,34.385849490636,9.75760506964748e-05,0.00127259408907426
"45",13.9302714325742,35.7289165535347,7.90970507709715e-05,0.00127755307547517
"46",17.2850605029134,38.0724934304095,6.30312464377043e-05,0.00125555576096139
"47",16.1114758638161,33.3854676805489,0.000123579598808302,0.00130621122909513
"48",14.3773012591931,33.9869203681975,8.9069326863893e-05,0.00130026321783937
"49",14.6329606308418,36.3602989139126,8.05565242208289e-05,0.00125340666790291
"50",14.8453287631496,33.4337499163776,9.73280832077204e-05,0.00128195851069846
"51",16.0522613584734,33.7014090433622,0.000124371482385825,0.00124288353326751
