"T0","Tm","c","sigma","tau"
15.5396526246932,37.1365266356813,0.000690319517611291,0.040179879635264,24.8880785377552
17.658055215705,36.1956349933342,0.000601184206709016,0.0348402168885895,28.7024619622132
14.6860435754428,36.2734102756184,0.000895154808436706,0.047255829107898,21.1614105366076
14.6379593347814,36.531158799809,0.000615523532183263,0.0242722756117357,41.1992684986033
14.4601606500956,36.1632032970191,0.000754965781913876,0.0349086780492496,28.646172123424
18.3562069496962,36.833910634978,0.000681486929973617,0.0383488202320744,26.0764214895877
14.3908639332662,36.0394039795803,0.000650238925466008,0.0239162649599822,41.8125489775784
16.7204244009801,36.2262752646433,0.000689976226074595,0.0195319568414349,51.1981471246449
15.2038286834682,36.1847599277142,0.000693029475112064,0.112473999483976,8.89094372555378
16.8900348779468,37.0917988707973,0.000775300692380749,0.0433563007117693,23.0646984079189
18.1137064016857,36.2634336621592,0.000885326279302832,0.033845064530509,29.5464054765967
16.2443692433799,36.1501283176191,0.000617657076363791,0.0243275580711364,41.1056464062645
19.4552634415082,36.4624732020053,0.00104936192050459,0.0298917323252831,33.454066466204
17.311456255613,36.2600302864145,0.000962779744284327,0.0271877415628188,36.7812823911631
15.9728088919336,36.8348605374591,0.000805391179023384,0.0424991906582074,23.5298598517401
17.2940793138554,36.6683203898116,0.000810351673638029,0.0443247834741829,22.5607419059915
13.5141810809148,36.5604896456018,0.000598062876406337,0.0985392533737712,10.14824007451
13.3065169609827,36.1653095115701,0.000495789278779742,0.0317279358711482,31.517965872761
15.2253330312404,36.1540605415825,0.000676098561481339,0.0294360453590481,33.9719547175048
14.9617353958672,36.5009306431773,0.000708514102437362,0.0297450715905114,33.6190147318051
19.9176842945618,36.1704279877085,0.00108568952251233,0.016168437056044,61.8488971156422
15.1003623783672,36.7846127850327,0.000660032732123526,0.0461227650681369,21.6812673421185
16.3107865801971,36.4551246828601,0.0006099752991581,0.018405231331564,54.332378766957
17.1073761229164,36.4056817037033,0.000732524491756097,0.0255902905777164,39.077321023888
18.2671987285476,36.6884522892006,0.000895793038930486,0.0305080300905239,32.7782553325398
13.2671902040929,36.2586217693639,0.000704765657125084,0.0468591712597324,21.3405396023154
16.2157574912023,37.2713769174531,0.000655865612406939,0.046620774933772,21.4496649062691
15.455131690402,36.0205829841977,0.000562443624035147,0.0569609750217989,17.5558792597441
14.0616457700625,36.1438757598778,0.000466580026041867,0.0512481083836518,19.5129153356029
18.9906075990467,36.2305591934752,0.00101698081026532,0.0476911716360274,20.9682414102104
16.9014369743835,36.7925173387261,0.000935149523698153,0.039605166939398,25.2492307766346
15.5345539731457,36.069948769328,0.00089344684006697,0.0473036609389607,21.1400128478506
16.7471097250917,36.3117359573642,0.000741565434359662,0.0234669826145499,42.6130626346475
15.9867669453962,36.778430689314,0.000687439896940982,0.0359301415371359,27.8317857158019
16.6494234295859,36.1874344653589,0.000994309610342589,0.0461082490601312,21.6880931369974
16.5762870752238,36.1254180817785,0.000998139948326089,0.0787812875728498,12.6933695907837
18.0586957388227,36.1902336277168,0.000882354513667236,0.0397767250849572,25.1403301268304
15.3145734822437,36.1001455754045,0.000788621115865562,0.044245112124082,22.6013666141376
17.2236959648981,36.9187851818466,0.000922080240631476,0.0335210634775339,29.8319890915814
16.3391979465363,36.2356206970659,0.000892502480516128,0.0236162491923105,42.3437266374037
15.8645506388216,36.9802996994212,0.000780488870139612,0.0345459285869203,28.9469712033915
16.5773604500469,36.7346058092442,0.000633782182480858,0.0241116272086447,41.473766633281
14.6701137440485,36.4759392907928,0.000733343520031056,0.0382195227553959,26.1646385905962
16.9127486012765,36.0317084226011,0.00093384142113672,0.0304276114138641,32.8648866451725
16.0988201042711,36.2237690487205,0.000982876528196127,0.0257625265806265,38.8160686363737
17.3012721153502,36.1119648547922,0.000695101511681542,0.0320082061223826,31.2419882631511
18.8617788869567,36.2252750675672,0.00113883556245977,0.023334596461059,42.8548229522122
17.042832263868,36.106850846146,0.000909661989465309,0.0475188106129391,21.044297765477
18.6433574107289,36.2428890974617,0.000888261677028861,0.0261709821787803,38.2102587197056
14.8479438398063,36.7574647931779,0.000829636207282472,0.0361098808396642,27.6932511752177
12.7127546772527,36.4025784099454,0.00051551421330184,0.0350405505003724,28.5383644297875
16.8979300354282,36.5851341293417,0.000687880889324631,0.0281093231086498,35.575385296001
16.7504021049977,36.2441738369799,0.00114568805415338,0.0394640356304461,25.3395270915606
18.9344179347851,36.0983005102687,0.000923875138852565,0.0426688038647362,23.4363260608403
16.7345273932991,36.3877315367501,0.000835839612814055,0.0272239060076463,36.7324218544956
12.2115161091958,36.3739259256715,0.000504849415396831,0.0314738669957749,31.772390730832
14.7648439916654,36.763645710964,0.000525776344165738,0.0239744898089681,41.7110023182196
16.9287646667492,36.750969155486,0.000753767217102291,0.0260710442425674,38.3567298147289
17.2807542494776,36.4349231300998,0.000965901593777435,0.0340709627489477,29.3505061001215
15.5149251281244,36.2472384805166,0.000478709805203301,0.0342733233640656,29.1772113657488
12.646072413725,36.9630537658477,0.000565630739913668,0.0229432578902357,43.5857891143518
17.2853261881432,36.2359096311927,0.000770518896789409,0.0199803472215289,50.049180272628
18.268222531827,36.4346438332301,0.000823333218789923,0.0177171596660002,56.4424557238163
16.920392519237,36.0577709314003,0.000859390196016637,0.0318352741400635,31.4116974649053
