"","b","m","sigma"
"5740",91.9516919393905,2.22756544643725,4.9043915894025
"5741",84.4341413109588,1.9607665283088,1.21802417592744
"5742",78.85275212651,1.74774334487663,0.809536730724502
"5743",78.9492618197047,1.7267382124346,0.814535201256699
"5744",85.5196875340304,2.01116158606198,1.12961522842283
"5745",111.191195420779,3.49301160268903,17.2865761119923
"5746",80.1480813910529,1.82503448116305,0.862534927691229
"5747",96.7958931063843,2.48917842961134,2.16613811869983
"5748",83.8401592113626,1.946508520401,0.309646174346714
"5749",86.5377683445799,2.05605504948199,1.12240643302354
"5750",89.482447984032,2.18307836955865,20.6095991842599
"5751",104.565550303327,2.56408249892525,5.67533032267552
"5752",84.0499039540653,1.94023493604224,0.340004243106937
"5753",81.2212456611799,1.86483957029752,0.797813629718466
"5754",81.9093748629806,1.86293484860736,0.603831052427444
"5755",83.3247467539289,1.93555473795857,0.65115804023184
"5756",96.3844085227866,2.4346955984298,4.08482303191962
"5757",80.390129037378,1.82015761391492,1.22901291286302
"5758",94.3411094694738,2.07390120346073,7.14758483249344
"5759",79.9866127158322,1.79442695082951,1.12072333503113
"5760",84.4628749382226,1.95550948818958,0.490943227395673
"5761",88.020354568703,2.13533363840273,4.18354748542655
"5762",82.7471163524838,1.9194331265571,1.04251982028023
"5763",115.832337337395,2.89736852421129,18.4846696131422
"5764",79.8827628079417,1.82284098675247,1.61682815528292
"5765",87.0656383603201,1.89138169105998,24.2255320864677
"5766",84.373849704993,1.72701295151551,15.3343159712826
"5767",85.208700817283,1.93955872577691,6.89566644168003
"5768",96.9061581613293,2.42346727718907,1.87411793440562
"5769",100.748812869689,2.52024122568987,5.09330608126761
"5770",81.9955440223903,1.87513452572874,0.321650698090991
"5771",93.666327948244,2.35961529574518,10.7185344234782
"5772",89.3682137824478,2.14040416754239,2.13595908732407
"5773",86.5951688627071,1.87067985296534,10.1146709993747
"5774",110.289055792398,3.12973910471962,20.3092766104771
"5775",84.0132668325987,1.95268855717423,0.416020233622903
"5776",87.9690236343222,2.39947273649835,28.9399161930382
"5777",79.5494021232954,1.76916537080166,3.19726034351184
"5778",106.252790008456,2.70985557447928,7.0167803427292
"5779",95.8233405102767,2.46484253382177,5.98012884170202
"5780",83.3416884252862,1.9344084284845,1.3600446569543
"5781",79.7763296601527,1.77632191778513,1.33200987641798
"5782",91.4272435740492,2.03347347431482,7.04645936963892
"5783",82.4457557902157,1.89426861801123,0.301002083469927
"5784",85.9186981129334,2.03143374431497,2.82884317694437
"5785",86.0410583812364,1.87414904608104,2.92926772340498
"5786",83.7350767425771,1.93839071734765,0.497409616907549
"5787",103.469474151184,2.65822086878745,5.83035444212031
"5788",81.8391736448051,1.86294661523826,0.464100331478934
"5789",83.6827506319188,1.93962265403626,0.615286397574237
"5790",99.0703801976404,3.53295043428505,21.4937479023129
"5791",122.539117320757,3.18546852451862,14.7866274755307
"5792",86.3473115071669,2.0524482950685,0.462695449837381
"5793",85.0816130746389,1.9765382096982,1.03565633645654
"5794",120.281575523826,3.0016263309336,23.4048621406625
"5795",91.4494605637961,2.22792332665159,10.4372533555994
"5796",82.0314928109522,1.87844916236516,0.565380302446247
"5797",84.4794395315164,1.94286593110427,1.44527568294087
"5798",81.8186614024596,1.85988202161878,0.639529362203027
"5799",91.5303606141532,2.21128774889957,3.44693831333011
"5800",78.3681838178027,1.75360065784121,1.94387670298623
"5801",83.4567332112107,1.97369268295729,5.52032852244222
"5802",91.262755008191,2.169465342327,4.39201197708458
"5803",90.6031640806355,2.0063766879135,8.5254826633457
"5804",91.2472139791531,2.11496406134066,2.10296452097441
"5805",93.2680753903843,2.25956190543872,3.80465441350783
"5806",109.447543511285,2.99375140122426,3.37535929302951
"5807",94.9808390685001,2.32656995871627,4.50526417169205
"5808",120.428863002104,3.93538685999288,21.8799777205088
"5809",89.8935734915122,2.25039835819995,6.72243704244052
"5810",87.9332668248094,2.0937016067091,0.796458151386178
"5811",93.9394672464085,2.30357413081727,6.76047988933209
"5812",92.919576109531,2.37629615434,3.55150881718936
"5813",85.2827361090637,2.01970522668626,1.88263226322387
"5814",86.6150906285531,2.172235781877,3.94456933526486
"5815",88.8518418709572,2.11862276503482,7.36829770952191
"5816",81.078555798307,1.85190680020076,0.714896990847691
"5817",88.0775496845112,2.07278272313024,2.51850716813833
"5818",77.0511218048004,1.84180545364192,6.8172859960004
"5819",84.2687023172965,1.98303785525006,0.751052878155469
"5820",110.525649589121,3.07362776075058,6.85518185250318
"5821",89.7251954165514,2.16039412083003,1.62399344061247
"5822",82.3848984058831,1.86900036170345,0.433456824677126
"5823",85.005617326681,2.00270321298032,0.896994496848503
"5824",92.389962146341,2.38707472260968,4.88873932421391
"5825",85.2280739749004,2.0036908281857,0.368812941351617
"5826",84.6786576328411,1.96220604751641,0.392415589136656
"5827",81.7860791689487,1.87422097950121,0.495965886261658
"5828",86.639685050196,2.0419114863092,0.660606230526702
"5829",87.3153257325961,2.18184396450969,5.23640521674889
"5830",85.4036757534066,1.97516632701308,0.833555919614359
"5831",92.4535809502619,2.29874572172159,3.1498009222376
"5832",95.3487734296432,2.37841436984923,1.0730613781461
"5833",79.355288990593,1.83844456838037,1.51184854050524
"5834",80.4127819325799,1.85921439153066,2.41507572503314
"5835",89.0789853455978,2.14471540539903,0.793294667189632
"5836",85.6071193655324,2.00204316700267,0.825793029597351
"5837",107.513586689129,2.50858100734681,8.85957857310032
"5838",104.570148813445,2.6343513125553,5.17374642675583
"5839",94.9160117762473,2.39712952930359,2.0781693081606
"5840",83.9219891334116,1.99393902146831,2.46837820264367
"5841",86.2618494623926,2.08003006021492,1.74831064860673
"5842",83.8962310477309,1.89582127136164,0.691097289128991
"5843",96.0542188400082,2.37511565253533,1.91155068979801
"5844",85.0368054904909,2.17871621708198,7.60260559050745
"5845",82.8652788776333,1.90345494027818,0.402088311052849
"5846",96.561943506191,2.36622632814148,3.56841716664578
"5847",70.0374971325348,1.40169751964105,1.95595316534643
"5848",82.3095617254465,1.88537809227936,0.927058289522163
"5849",105.13310008345,2.72535330601807,4.76514438966571
"5850",82.017253323007,1.88068644814517,1.75395045180963
"5851",89.790435265234,2.21721681545032,1.76023407291982
"5852",85.1755155090773,1.9779081947445,0.71368372336114
"5853",76.6651785777491,1.77119354350428,3.02714024605589
"5854",90.5316682451345,2.52666995545199,6.07503461981035
