"","T0","Tmax","q","sigma"
"1",2.39823436440852,41.2943203975567,0.00196340712747813,0.062634171245766
"2",3.94527137177806,37.9949426722241,0.00288683788207844,0.0551672428262437
"3",9.40790586867608,37.7372963796643,0.00390970799038593,0.17985890554598
"4",6.17395957984031,41.7867879723064,0.00240164346806192,0.142925125714624
"5",4.76953204285859,38.3316542214529,0.00280571745043451,0.0502192454630339
"6",7.9574529335687,37.6102414908298,0.0036706655147057,0.129900706928213
"7",5.09712388578592,38.2899980499946,0.0028634889698672,0.0805792299539546
"8",4.51733196353068,39.4134335720741,0.00276336421716402,0.0464615072397696
"9",3.71970549305505,39.6095176847296,0.00245420774881107,0.0564441491146594
"10",6.0387578416767,32.1981371553867,0.00493829122815205,0.242175362237997
"11",2.95626504671238,40.2044571979996,0.00223412345360573,0.0692866927309753
"12",5.71485046205689,38.2473919814685,0.0030781143947365,0.0945255070685005
"13",6.66267163740566,37.9223382857062,0.00324207721419258,0.0556838993128389
"14",6.22604016378972,38.6579406202209,0.00298733728287214,0.0519489281800856
"15",4.09417997956748,40.1600594144472,0.00249746893057594,0.0532259249038781
"16",2.26141305192539,37.9664296818111,0.00247818253787755,0.0843283662102228
"17",3.93166320149697,38.5840125405054,0.00256342928787712,0.130775972493963
"18",7.67938833921064,39.5305283319023,0.00320338367381926,0.124597106876405
"19",4.13320291625131,37.9119546886513,0.00284345816606637,0.0597195939365062
"20",6.55268138236381,37.3553181105894,0.00351029727609423,0.0416341293549918
"21",3.86057651441463,38.8696536954653,0.00261812551228162,0.0433779146589998
"22",4.23082939007553,38.8235496777665,0.00272365846562907,0.0519609801889699
"23",5.04879977823813,39.4863259218579,0.00277951415375727,0.0461422060331652
"24",6.63080540650202,37.8284817957735,0.00325746092589717,0.0472439357407937
"25",3.21302626685987,38.9881544862264,0.00246897168939852,0.0310488837122238
"26",8.32479678243906,41.2289900519242,0.00311818902945119,0.275734694385307
"27",7.2990860286688,45.8301928387557,0.00186205109396936,0.171267041536535
"28",4.69161170583795,38.9916525842623,0.00267209596494539,0.0500424537220776
"29",5.1356397522741,35.7998125045912,0.00397169625021768,0.146319394221518
"30",4.43318805942649,40.0541588566051,0.00250555219895234,0.060297428165462
"31",3.61258238002179,39.3349559405713,0.00243541859080526,0.0503070481958235
"32",6.92245507443288,41.2173291984968,0.00242296522961074,0.135301657628237
"33",5.0653573327326,40.6585923411579,0.00254165219094048,0.0944073622475916
"34",5.84307250229959,37.9026489897453,0.0032019120869947,0.0969548464174898
"35",6.38764539495298,38.0571570253809,0.00338107852162132,0.085227955672662
"36",18.1976596647757,38.5658448935944,0.0109118385812937,0.328474787667416
"37",4.69327009680813,41.1454053685606,0.00252376747943003,0.0834892358893754
"38",3.73735591740589,41.1902620060994,0.00227742328711568,0.139123368400253
"39",3.43776913050003,39.3438108272828,0.00262776148999065,0.0554278911506532
"40",3.53321265576971,40.0742184435444,0.00250413503934303,0.0650548220101463
"41",3.44086528637546,34.886105726441,0.00381028435746729,0.109626936688536
"42",6.36874567723985,36.6482960222873,0.00368243717209749,0.123157634969176
"43",5.1192442885532,39.8135675072889,0.00268470927155494,0.0836536380574792
"44",2.56860143902415,39.1744791570131,0.00245748873979097,0.0390147562373877
"45",6.89059321698254,36.8375162323798,0.00397987404256375,0.141004286479098
"46",2.83598753823891,40.9038713815893,0.00238515792245004,0.114987489707974
"47",4.04562126216546,37.4054109397463,0.00322433973166068,0.1337677911358
"48",4.42862062068845,39.3975862002664,0.00264380084058683,0.102334443671584
"49",6.42649425459723,36.6970494328822,0.00373181019458348,0.10301305167395
"50",7.44749726540743,38.6105106994622,0.00322305844020863,0.112993176694831
"51",6.26548098720967,38.7062993999826,0.00299827699264063,0.0702472352319804
"52",1.99663809491599,37.9993981014139,0.00243038463591029,0.0484389426769082
"53",6.69709365421249,37.5935577086505,0.00343665763945729,0.102411665640112
"54",8.28787999377504,37.6060103120008,0.00354871883035578,0.063331544597803
"55",3.1855427883408,38.8447258425319,0.00263180619712544,0.0469905167156117
"56",7.47594804090178,37.2544319061296,0.00389660167870264,0.0628890610107902
"57",5.36385647368838,40.5958787606293,0.00224297035753478,0.0785147661248395
"58",7.04429180610623,41.3588021218227,0.00260209258175483,0.0996172031079056
"59",2.81618534194555,39.3804127961357,0.00241268152617845,0.0575536170521181
"60",9.97663422320879,39.4373462174294,0.00335882318516757,0.166369049815627
"61",3.4764698603732,41.0303477195374,0.0022714964580593,0.0493560862782984
"62",7.10792850188449,37.2529933588281,0.00374107384851613,0.165914482781821
"63",7.70381951830629,37.9526727765906,0.00363690613458079,0.062497006169588
"64",5.19567529979826,39.113025462854,0.00236319695792371,0.11978776187873
"65",6.88505820038144,36.7764866270213,0.00384146426402461,0.0893749803272123
"66",4.81319730434831,39.322393302651,0.00264602735101746,0.0520296998191123
"67",7.57360058291695,37.6058847336981,0.00305029449973361,0.173561546136427
"68",6.85472266552643,38.1397203717843,0.00337093222064919,0.0641230426266216
"69",7.76409271474425,35.2072439380704,0.00424626207231375,0.245370303763423
"70",9.42575347584325,37.6368630000223,0.00411439923809317,0.158513767729362
"71",4.7474917804871,37.6679856053581,0.00313637576277917,0.113205245690627
"72",10.1298166124119,38.4496723098044,0.0037464781678213,0.11228650007834
"73",7.28700746667538,37.7987256160737,0.0036297994859828,0.054468228250908
"74",2.03354204621102,39.9664624597137,0.00224068127479507,0.0583909392383343
"75",6.31609512988148,38.6133190556244,0.00312280542319785,0.0867489649413902
"76",7.2767411009695,37.5885272883366,0.00346722482472401,0.117664697433944
"77",5.42432299573496,38.4337576023581,0.00287076033819225,0.106192788733437
"78",6.30619325554891,38.8339364837435,0.00302548159869425,0.0525594990037767
"79",2.13558628096962,39.8325847549307,0.0021233046596916,0.0403299803071488
"80",6.36707264527447,38.3999126940608,0.00314821830133535,0.121295029840363
"81",4.9845205785101,40.6404312316471,0.00248452465530798,0.0881974689936931
"82",5.66596779313095,39.5895456795542,0.0029407470153968,0.0574488302193569
"83",6.60774818901609,37.2370434990489,0.00355357544648017,0.0747545526728453
"84",4.10975768922774,38.6285000414095,0.00265685781619061,0.0558683928058778
"85",7.56031357738041,36.804074675771,0.00407966730110096,0.095743104440929
"86",4.07896770533071,38.9916903323989,0.00256618388759837,0.0431924067392881
"87",4.53263438648167,35.8198879760133,0.00397596272139924,0.114487154264041
"88",5.86021600790821,38.2436296267289,0.00311134012555203,0.0698388949092131
"89",4.70385214364124,38.5099534926169,0.00279673821928181,0.0843631231189123
"90",4.4277412796465,39.1769020350646,0.00262624745913884,0.0567057715127963
"91",10.3888862571291,39.5237563099614,0.00370497216446228,0.0975199573150539
"92",4.00212140069856,39.2433187532237,0.00229527240306719,0.124617598279075
"93",6.14627498239064,36.6353259053725,0.00345542457277614,0.152628369072895
"94",2.24783944132968,36.6123041106951,0.00282133139086175,0.0965384008335996
"95",6.84350888479563,37.2960936832376,0.00353754907687938,0.133968453642749
"96",5.62340462329518,38.1011315276941,0.00291220158538951,0.0555719417899194
"97",3.77967710579184,38.2690845026417,0.00274327465760151,0.0636468573162674
"98",4.59509778012455,38.1759888972423,0.00258285422467649,0.0526904263329196
"99",9.55421749308579,39.0928632947631,0.00384203146864902,0.120164508422323
